trial,choice_arm_index,choice_planet_label,is_optimal,exploration,intent,intent_reason,explanation,context_mercury,context_krypton,context_nobelium,reward_received,w_intercept_arm_0,w_mercury_arm_0,w_krypton_arm_0,w_nobelium_arm_0,w_intercept_arm_1,w_mercury_arm_1,w_krypton_arm_1,w_nobelium_arm_1,w_intercept_arm_2,w_mercury_arm_2,w_krypton_arm_2,w_nobelium_arm_2,w_intercept_arm_3,w_mercury_arm_3,w_krypton_arm_3,w_nobelium_arm_3,feature_uncertainty_mercury_arm_0,feature_uncertainty_krypton_arm_0,feature_uncertainty_nobelium_arm_0,feature_uncertainty_mercury_arm_1,feature_uncertainty_krypton_arm_1,feature_uncertainty_nobelium_arm_1,feature_uncertainty_mercury_arm_2,feature_uncertainty_krypton_arm_2,feature_uncertainty_nobelium_arm_2,feature_uncertainty_mercury_arm_3,feature_uncertainty_krypton_arm_3,feature_uncertainty_nobelium_arm_3,mapping_arm_0,mapping_arm_1,mapping_arm_2,mapping_arm_3,agent_mu_arm_0,agent_sigma_arm_0,agent_mu_arm_1,agent_sigma_arm_1,agent_mu_arm_2,agent_sigma_arm_2,agent_mu_arm_3,agent_sigma_arm_3,simulation_id,agent_name,reg,k
31,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+11.8), Krypton off (-1.7), Nobelium on (+19.0).",-1,-1,1,81,50.49134627608915,15.995409865666474,-14.504933013733762,-0.00012418571249028787,48.57014274506494,-12.079265464368063,1.2855037102317084,18.863073222646094,49.982812010536506,1.2013810900699156,20.206373721829188,-11.007292402085028,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.35394547069588295,0.41638562137738805,0.1666250186513436,0.19994501655730196,0.124973758122092,0.22492377811446865,0.299845097932736,0.299845097932736,0.4996252997546968,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,49.000745238443955,0.9997501379328564,77.39519578975339,0.5476814881805242,17.567764796552375,1.482693921880579,51.94629720950949,1.7313295824855146,13,"UCB(reg=1000, k=10.0)",1000,10.0
32,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+12.1), Krypton on (+1.3), Nobelium on (+18.9).",-1,1,1,83,50.49134627608915,15.995409865666474,-14.504933013733762,-0.00012418571249028787,48.57016743783814,-12.079290157141216,1.4689755490224563,19.04652389771435,49.982812010536506,1.2013810900699156,20.206373721829188,-11.007292402085028,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.35394547069588295,0.41638562137738805,0.1666250186513436,0.1922566714539089,0.1076729639881816,0.22300390124941946,0.299845097932736,0.299845097932736,0.4996252997546968,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,19.990879210976427,0.8163690645611388,80.79798514231081,0.4471912395058469,57.98051224021074,0.9997501561330048,45.97676748542762,0.9997501561329976,13,"UCB(reg=1000, k=10.0)",1000,10.0
33,0,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+16.0), Krypton off (+14.5), Nobelium off (+0.0).",1,-1,-1,89,51.197888623733824,16.231041679769106,-14.975902440505948,-0.9421218148331292,48.57016743783814,-12.079290157141216,1.4689755490224563,19.04652389771435,49.982812010536506,1.2013810900699156,20.206373721829188,-11.007292402085028,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.35394547069588295,0.41638562137738805,0.1666250186513436,0.19225667130301446,0.09934243947544462,0.21467529850016998,0.299845097932736,0.299845097932736,0.4996252997546968,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,80.99181334120188,0.6454568859172855,15.97537783396011,0.967282074239359,41.98511178086226,0.9997501311668424,58.97227035810257,0.999750156132878,13,"UCB(reg=1000, k=10.0)",1000,10.0
34,2,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury off (-1.2), Krypton on (+20.2), Nobelium off (+11.0).",-1,1,-1,85,51.197888623733824,16.231041679769106,-14.975902440505948,-0.9421218148331292,48.57016743783814,-12.079290157141216,1.4689755490224563,19.04652389771435,49.98312452005365,-0.049469428063883214,20.20643632370203,-12.2578928876205,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.35271901690517965,0.4114859295275241,0.14702380530800835,0.19225667130301446,0.09934243947544462,0.21467529850016998,0.299845097932736,0.299845097932736,0.4996252997546968,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,20.9330663182919,0.8043276272343935,43.07190924628746,0.8319329842067541,79.9950970443808,0.9997501311668424,57.99574700353818,0.9997501561329976,13,"UCB(reg=1000, k=10.0)",1000,10.0
35,2,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury off (+0.0), Krypton on (+20.2), Nobelium off (+12.3).",-1,1,-1,88,51.197888623733824,16.231041679769106,-14.975902440505948,-0.9421218148331292,48.57016743783814,-12.079290157141216,1.4689755490224563,19.04652389771435,49.98335361635773,-0.9664502398840327,20.20648221624902,-13.174690404081502,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.35271901690517965,0.4114859295275241,0.14702380530800835,0.19225667130301446,0.09934243947544462,0.21467529850016998,0.17495126830451407,0.2998450976199086,0.37478139520903986,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,20.9330663182919,0.8043276272343935,43.07190924628746,0.8319329842067541,82.49692315944006,0.7070184226558833,57.99574700353818,0.9997501561329976,13,"UCB(reg=1000, k=10.0)",1000,10.0
36,0,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+16.2), Krypton off (+15.0), Nobelium off (+0.9).",1,-1,-1,86,51.37876574899255,16.291364185980427,-15.096472136410625,-1.1832762533800576,48.57016743783814,-12.079290157141216,1.4689755490224563,19.04652389771435,49.98335361635773,-0.9664502398840327,20.20648221624902,-13.174690404081502,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.35271901690517965,0.4114859295275241,0.14702380530800835,0.19225667130301446,0.09934243947544462,0.21467529850016998,0.1333061190620371,0.299845097515598,0.33315289320622676,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,83.34695455884201,0.5423022207736058,15.97537783396011,0.967282074239359,41.98511156430618,0.9997501311668415,58.97227035810257,0.999750156132878,13,"UCB(reg=1000, k=10.0)",1000,10.0
37,0,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+16.3), Krypton off (+15.1), Nobelium off (+1.2).",1,-1,-1,87,51.548207535821035,16.347873007777565,-15.209419225116477,-1.409184526250712,48.57016743783814,-12.079290157141216,1.4689755490224563,19.04652389771435,49.98335361635773,-0.9664502398840327,20.20648221624902,-13.174690404081502,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.35205000410417686,0.4088132185021472,0.1363316269794974,0.19225667130301446,0.09934243947544462,0.21467529850016998,0.1333061190620371,0.299845097515598,0.33315289320622676,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,83.94987832476366,0.4767150437921073,15.97537783396011,0.967282074239359,41.98511156430618,0.9997501311668415,58.97227035810257,0.999750156132878,13,"UCB(reg=1000, k=10.0)",1000,10.0
38,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+12.1), Krypton on (+1.5), Nobelium on (+19.0).",-1,1,1,74,51.548207535821035,16.347873007777565,-15.209419225116477,-1.409184526250712,48.570098569184466,-12.079221288487702,0.9572688071834605,18.534876181933782,49.98335361635773,-0.9664502398840327,20.20648221624902,-13.174690404081502,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.35162876005759186,0.40713034545996546,0.12959929471446577,0.19225667130301446,0.09934243947544462,0.21467529850016998,0.1333061190620371,0.299845097515598,0.33315289320622676,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,18.58173077667628,0.7933650457580035,81.16495704171616,0.4082312834703927,57.981595668409284,0.9997501353291545,45.97676748542762,0.9997501561329976,13,"UCB(reg=1000, k=10.0)",1000,10.0
39,0,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+16.3), Krypton off (+15.2), Nobelium off (+1.4).",1,-1,-1,72,50.96160922002651,16.152242518308697,-14.818402503392349,-0.627102285084753,48.570098569184466,-12.079221288487702,0.9572688071834605,18.534876181933782,49.98335361635773,-0.9664502398840327,20.20648221624902,-13.174690404081502,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.35162876005759186,0.40713034545996546,0.12959929471446577,0.19225667119522963,0.09339189484780408,0.20872612659994638,0.1333061190620371,0.299845097515598,0.33315289320622676,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,84.51468429496579,0.430319530155968,16.998732291579522,0.9549006116702677,41.98511156430618,0.9997501311668415,58.97227035810257,0.999750156132878,13,"UCB(reg=1000, k=10.0)",1000,10.0
40,2,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (-1.0), Krypton on (+20.2), Nobelium off (+13.2).",1,1,-1,75,50.96160922002651,16.152242518308697,-14.818402503392349,-0.627102285084753,48.570098569184466,-12.079221288487702,0.9572688071834605,18.534876181933782,49.98319960528275,-1.5828538475768887,19.59018128260189,-13.174639015740865,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.3513391486054924,0.4059733455939818,0.12497071767201648,0.19225667119522963,0.09339189484780408,0.20872612659994638,0.1333061190620371,0.299845097515598,0.33315289320622676,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,52.9225515200276,1.286529255603812,18.913269905946443,0.831956084905857,82.39807599680422,0.4471912402217685,53.002740634020704,0.9997501561329659,13,"UCB(reg=1000, k=10.0)",1000,10.0
41,2,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury off (+1.6), Krypton on (+19.6), Nobelium off (+13.2).",-1,1,-1,71,50.96160922002651,16.152242518308697,-14.818402503392349,-0.627102285084753,48.570098569184466,-12.079221288487702,0.9572688071834605,18.534876181933782,49.98278336236558,0.08322771564107256,19.590111778747843,-11.50890436495581,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.3513391486054924,0.4059733455939818,0.12497071767201648,0.19225667119522963,0.09339189484780408,0.20872612659994638,0.12497570138644354,0.2915174547960219,0.33315289314832847,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,20.618066483410217,0.7905014874791708,43.071712482921846,0.8319329836779624,84.33087375120239,0.5773021696920341,57.99574700353818,0.9997501561329976,13,"UCB(reg=1000, k=10.0)",1000,10.0
42,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+12.1), Krypton off (-1.0), Nobelium on (+18.5).",-1,-1,1,88,50.96160922002651,16.152242518308697,-14.818402503392349,-0.627102285084753,49.18078204275557,-12.68990476205883,0.0411727305706826,18.229692545669522,49.98278336236558,0.08322771564107256,19.590111778747843,-11.50890436495581,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.3513391486054924,0.4059733455939818,0.12497071767201648,0.19225667119522963,0.09339189484780408,0.20872612659994638,0.10415017764271138,0.2915174547597792,0.3123360411060433,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,49.00066692002541,0.9997501376077979,78.2269272324225,0.48035675251319976,18.800539503020854,1.4714179087249457,51.94629720950949,1.7313295824855146,13,"UCB(reg=1000, k=10.0)",1000,10.0
43,2,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+0.1), Krypton on (+19.6), Nobelium off (+11.5).",1,1,-1,77,50.96160922002651,16.152242518308697,-14.818402503392349,-0.627102285084753,49.18078204275557,-12.68990476205883,0.0411727305706826,18.229692545669522,49.98270904328257,-0.21423439324509275,19.29270541265434,-11.508885760808113,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.3513391486054924,0.4059733455939818,0.12497071767201648,0.18745118530771399,0.0825778785903362,0.20752599890354934,0.10415017764271138,0.2915174547597792,0.3123360411060433,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,52.9225515200276,1.286529255603812,18.302357465597893,0.8290608163195636,81.1650272217103,0.4082312838379091,53.002740634020704,0.9997501561329659,13,"UCB(reg=1000, k=10.0)",1000,10.0
44,0,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+16.2), Krypton off (+14.8), Nobelium off (+0.6).",1,-1,-1,73,50.57408345886977,16.023002709233907,-14.560084249433629,-0.11043353982164916,49.18078204275557,-12.68990476205883,0.0411727305706826,18.229692545669522,49.98270904328257,-0.21423439324509275,19.29270541265434,-11.508885760808113,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.3513391486054924,0.4059733455939818,0.12497071767201648,0.18745118530771399,0.0825778785903362,0.20752599890354934,0.09819946145741942,0.28556896862966785,0.31233604108276636,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,82.55935652681231,0.39527544367009904,18.220012004456535,0.9447835626829788,41.984654998191246,0.9997501293827713,58.97227035810257,0.999750156132878,13,"UCB(reg=1000, k=10.0)",1000,10.0
45,0,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+16.0), Krypton off (+14.6), Nobelium on (-0.1).",1,-1,1,84,50.80117186597312,16.4487251889866,-14.361556580803324,0.2870403265322281,49.18078204275557,-12.68990476205883,0.0411727305706826,18.229692545669522,49.98270904328257,-0.21423439324509275,19.29270541265434,-11.508885760808113,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.3511278073458151,0.4051290357182814,0.12159305668667347,0.18745118530771399,0.0825778785903362,0.20752599890354934,0.09819946145741942,0.28556896862966785,0.31233604108276636,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,81.04673687771566,0.6366379981847767,54.67939709579558,0.8290608163195324,18.966883476575024,1.499448235808232,46.953290839992015,1.7313295824854313,13,"UCB(reg=1000, k=10.0)",1000,10.0
46,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+12.7), Krypton off (-0.0), Nobelium on (+18.2).",-1,-1,1,82,50.80117186597312,16.4487251889866,-14.361556580803324,0.2870403265322281,49.282908236515,-12.79203095581829,-0.1120284112177643,18.178655888353305,49.98270904328257,-0.21423439324509275,19.29270541265434,-11.508885760808113,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.3219252838584516,0.39877851553422017,0.09613739594753315,0.18745118530771399,0.0825778785903362,0.20752599890354934,0.09819946145741942,0.28556896862966785,0.31233604108276636,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,49.00104358432207,0.9997501297308357,80.05920661991324,0.4329924081837375,19.39535226306521,1.4633101910966506,51.94629720950949,1.7313295824855146,13,"UCB(reg=1000, k=10.0)",1000,10.0
47,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+12.8), Krypton off (+0.1), Nobelium on (+18.2).",-1,-1,1,73,50.80117186597312,16.4487251889866,-14.361556580803324,0.2870403265322281,48.94817182669411,-12.457294545997314,0.39011504772213357,18.345937432983675,49.98270904328257,-0.21423439324509275,19.29270541265434,-11.508885760808113,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.3219252838584516,0.39877851553422017,0.09613739594753315,0.18416310149829515,0.07517854528600826,0.20670482898647394,0.09819946145741942,0.28556896862966785,0.31233604108276636,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,49.00104358432207,0.9997501297308357,80.36562349190436,0.39734402460093815,19.39535226306521,1.4633101910966506,51.94629720950949,1.7313295824855146,13,"UCB(reg=1000, k=10.0)",1000,10.0
48,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+12.5), Krypton off (-0.4), Nobelium on (+18.3).",-1,-1,1,82,50.80117186597312,16.4487251889866,-14.361556580803324,0.2870403265322281,49.05370075573799,-12.562823475041284,0.23180940813936957,18.293200288963092,49.98270904328257,-0.21423439324509275,19.29270541265434,-11.508885760808113,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.3219252838584516,0.39877851553422017,0.09613739594753315,0.18177170668786533,0.06979707440806923,0.20610759923443722,0.09819946145741942,0.28556896862966785,0.31233604108276636,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,49.00104358432207,0.9997501297308357,79.36128875795296,0.3692618861274119,19.39535226306521,1.4633101910966506,51.94629720950949,1.7313295824855146,13,"UCB(reg=1000, k=10.0)",1000,10.0
49,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+12.6), Krypton on (+0.2), Nobelium on (+18.3).",-1,1,1,75,50.80117186597312,16.4487251889866,-14.361556580803324,0.2870403265322281,49.05366541924906,-12.562788138552406,-0.08950353104550857,17.971932321447213,49.98270904328257,-0.21423439324509275,19.29270541265434,-11.508885760808113,52.474518921765096,-2.496503184758737,-2.9847648620409366,-6.009489759055278,0.3219252838584516,0.39877851553422017,0.09613739594753315,0.1799542122018808,0.06570707906121864,0.20565369602428615,0.09819946145741942,0.28556896862966785,0.31233604108276636,0.4996253122347195,0.49962531223462747,0.4996253122346474,A,C,B,D,20.27793042271542,0.7719966470851216,80.14153392788174,0.3779509764854585,57.98076308837389,0.9997501327276982,45.97676748542762,0.9997501561329976,13,"UCB(reg=1000, k=10.0)",1000,10.0
